Lot,LotID,HorseID,HorseUUID,Name,horseGender,yob,cob,colour,SireID,SireUUID,sireName,Stallion Match Rating,lotPedigreeStrength,lotSpeedPct,lotClassicPct,lotStaminaPct,lotDI,lotCI,vendorName,vendorLotsOffered_5y,vendorLotsSold_5y,vendorStakesWinners_5y,vendorWinners_5y,damUrl,stallionName,stallionFarm,stallionFee,matingMatchRating,matingPedigreeStrength,matingSpeedPct,matingClassicPct,matingStaminaPct,matingDI,matingCI,stallionSearchUrl
438,832434,1226342,70519A9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Queen Air,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,37.8,50,30.77,19.23,1.889,0.654,Eureka Stud,457,398,9,163,https://stallionmatch.com/race-horse/Queen%20Air/70519A9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,29.1,73.91,17.39,8.7,4.75,1.13,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=70519A9F-6BCC-EE11-8DC2-E8D8D1C4DF34
439,832435,1536961,15ABB69F-6BCC-EE11-8DC2-E8D8D1C4DF34,Queues Likely,Mare,2021,GBR,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,20,57.14,14.29,28.57,1.8,0.25,Attunga Stud,146,135,2,54,https://stallionmatch.com/race-horse/Queues%20Likely/15ABB69F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,63.6,78.26,4.35,17.39,4.111,0.87,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=15ABB69F-6BCC-EE11-8DC2-E8D8D1C4DF34
440,832436,1450706,D6CFAF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Quintessa,Mare,2020,NZL,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,60.1,26.67,43.33,30,0.935,0.067,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Quintessa/D6CFAF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,52.1,58.33,25,16.67,2.429,0.75,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=D6CFAF9F-6BCC-EE11-8DC2-E8D8D1C4DF34
441,832437,1653054,26E0173C-C478-F011-AD1E-025082B7DA07,Rajwa,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,93.5,51.85,18.52,29.63,1.571,0.704,Emirates Park,165,147,5,61,https://stallionmatch.com/race-horse/Rajwa/26E0173C-C478-F011-AD1E-025082B7DA07,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,54.7,77.27,4.55,18.18,3.889,1.182,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=26E0173C-C478-F011-AD1E-025082B7DA07
442,832438,1619090,3626D40D-889D-EF11-ACD3-02C4308ABA4F,Real Class,Mare,2021,NZL,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,47.9,84,12,4,9,1,Chris Waller Racing,0,0,0,0,https://stallionmatch.com/race-horse/Real%20Class/3626D40D-889D-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,62.9,91.3,8.7,0,22,1.304,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=3626D40D-889D-EF11-ACD3-02C4308ABA4F
443,832439,1345509,4BC9A49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Reluctantlycharmed,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,9.6,24.14,34.48,41.38,0.706,-0.069,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Reluctantlycharmed/4BC9A49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,54.17,20.83,25,1.824,0.625,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4BC9A49F-6BCC-EE11-8DC2-E8D8D1C4DF34
444,832440,967675,8AB17D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Roll On High,Mare,2020,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,63.6,30,40,30,1,0.067,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Roll%20On%20High/8AB17D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,41,58.33,25,16.67,2.429,0.75,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8AB17D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
445,832441,1254084,0BB59C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sakima,Filly,2021,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,62.3,45.16,32.26,22.58,1.583,0.355,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Sakima/0BB59C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,26.9,66.67,20.83,12.5,3.364,0.875,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=0BB59C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
446,832442,1679780,10BEB113-4E90-F011-AD1E-022F89C8EE41,Sands Of Omaha,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,41.5,57.14,25,17.86,2.294,0.536,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Sands%20Of%20Omaha/10BEB113-4E90-F011-AD1E-022F89C8EE41,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,81.82,9.09,9.09,6.333,1.091,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=10BEB113-4E90-F011-AD1E-022F89C8EE41
447,832443,1327557,C461A29F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sassy Boom,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,38.5,73.91,8.7,17.39,3.6,1.304,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Sassy%20Boom/C461A29F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,55.7,90.48,4.76,4.76,13,1.571,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=C461A29F-6BCC-EE11-8DC2-E8D8D1C4DF34
448,832444,1626507,442AC8DB-BFBD-EF11-ACD3-02C4308ABA4F,Satin's Legacy,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,75,68.75,15.63,15.63,3.267,1.031,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Satin's%20Legacy/442AC8DB-BFBD-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,37.8,87.5,8.33,4.17,11,1.417,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=442AC8DB-BFBD-EF11-ACD3-02C4308ABA4F
449,832445,1346078,82CBA49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Savsumfun,Mare,2021,NZL,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,47.7,30.77,65.38,3.85,1.737,0.269,Westbury Stud,608,381,16,130,https://stallionmatch.com/race-horse/Savsumfun/82CBA49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.4,62.5,37.5,0,4.333,0.917,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=82CBA49F-6BCC-EE11-8DC2-E8D8D1C4DF34
450,832446,1437605,6EB3AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sharon Drive,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,11,31.03,62.07,6.9,1.636,0.414,Baystone Farm,0,0,0,0,https://stallionmatch.com/race-horse/Sharon%20Drive/6EB3AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,36.4,60.87,34.78,4.35,3.6,0.913,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=6EB3AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34
451,832447,1251320,48AA9C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Shezanalister,Mare,2019,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,26.8,25,32.14,42.86,0.697,-0.214,Attunga Stud,146,135,2,54,https://stallionmatch.com/race-horse/Shezanalister/48AA9C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,38.2,54.17,20.83,25,1.824,0.542,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=48AA9C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
452,832448,1440402,2DBEAE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sirius Statement,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,17.2,93.33,6.67,0,29,1.2,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Sirius%20Statement/2DBEAE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,46,95.83,4.17,0,47,1.375,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=2DBEAE9F-6BCC-EE11-8DC2-E8D8D1C4DF34
453,832449,1602340,041FD822-1E85-EF11-ACD3-02C4308ABA4F,Sisstainable,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,90.3,55.56,37.04,7.41,2.857,1.037,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Sisstainable/041FD822-1E85-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,23.8,77.27,18.18,4.55,6.333,1.318,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=041FD822-1E85-EF11-ACD3-02C4308ABA4F
454,832450,1254220,93B59C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Snitzanova,Mare,2021,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,66.3,61.29,35.48,3.23,3.769,0.903,Ciaron Maher Racing,0,0,0,0,https://stallionmatch.com/race-horse/Snitzanova/93B59C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,51.3,79.17,20.83,0,8.6,1.25,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=93B59C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
455,832451,1433827,3DBAAD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Snowball,Mare,2021,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,18.9,71.88,25,3.13,5.4,1.094,Bell River Thoroughbreds,150,130,2,44,https://stallionmatch.com/race-horse/Snowball/3DBAAD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,66.1,83.33,16.67,0,11,1.333,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=3DBAAD9F-6BCC-EE11-8DC2-E8D8D1C4DF34
456,832452,1070757,1AF6889F-6BCC-EE11-8DC2-E8D8D1C4DF34,So Glamorous,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,54,62.07,27.59,10.34,3.143,0.759,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/So%20Glamorous/1AF6889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,29.8,82.61,13.04,4.35,8.2,1.217,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=1AF6889F-6BCC-EE11-8DC2-E8D8D1C4DF34
457,832453,1437381,8EB2AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Some Style,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,87.9,62.96,37.04,0,4.4,1.222,KBL Thoroughbreds,389,320,3,120,https://stallionmatch.com/race-horse/Some%20Style/8EB2AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,34.1,82.61,17.39,0,10.5,1.478,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8EB2AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34
458,832454,1270958,96C99D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southern Charm,Filly,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,33.5,89.29,3.57,7.14,10.2,1.714,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Southern%20Charm/96C99D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,29.6,95.45,4.55,0,43,1.727,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=96C99D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
459,832455,1650847,EF93F23B-FE6C-F011-AD1E-02BE0BA0FC69,Spinalong Lass,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,1.8,40.74,55.56,3.7,2.176,0.556,Raheen Stud,350,268,2,83,https://stallionmatch.com/race-horse/Spinalong%20Lass/EF93F23B-FE6C-F011-AD1E-02BE0BA0FC69,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,65.22,34.78,0,4.75,1.043,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=EF93F23B-FE6C-F011-AD1E-02BE0BA0FC69
460,832456,1783840,F762CB16-B8DC-F011-AD1E-022F89C8EE41,Spritz,Filly,2022,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,77.2,48,12,40,1.174,0.04,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Spritz/F762CB16-B8DC-F011-AD1E-022F89C8EE41,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,20,76.19,4.76,19.05,3.667,0.857,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=F762CB16-B8DC-F011-AD1E-022F89C8EE41
461,832457,1427918,6EA3AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Star Act,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,87.7,58.62,34.48,6.9,3.143,1.034,Milangall Park,0,0,0,0,https://stallionmatch.com/race-horse/Star%20Act/6EA3AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,26.9,78.26,21.74,0,8.2,1.348,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=6EA3AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34
462,832458,1032661,2863859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Steel Impact,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,8.1,34.48,27.59,37.93,0.933,0.241,Ciaron Maher Racing,0,0,0,0,https://stallionmatch.com/race-horse/Steel%20Impact/2863859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,36.4,65.22,13.04,21.74,2.538,0.87,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=2863859F-6BCC-EE11-8DC2-E8D8D1C4DF34
463,832459,1592314,4A2865A2-E569-EF11-ACD3-02C4308ABA4F,Storyville,Mare,2021,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,8.1,53.33,36.67,10,2.529,0.933,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Storyville/4A2865A2-E569-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,65.4,73.91,21.74,4.35,5.571,1.261,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4A2865A2-E569-EF11-ACD3-02C4308ABA4F
464,832460,1644945,3E77BB8F-1C44-F011-ACD3-02C4308ABA4F,Straight Sets,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,65.6,63.64,18.18,18.18,2.667,0.682,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/Straight%20Sets/3E77BB8F-1C44-F011-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,85,10,5,9,1.25,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=3E77BB8F-1C44-F011-ACD3-02C4308ABA4F
465,832461,1454992,75E0AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Stretan Angel,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,53.2,65,20,15,3,1,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Stretan%20Angel/75E0AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,75,89.47,5.26,5.26,11.667,1.474,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=75E0AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34
466,832462,1070717,F2F5889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sultry Siren,Mare,2020,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,92.2,35.48,41.94,22.58,1.296,0.258,Kenmore Lodge,406,371,4,151,https://stallionmatch.com/race-horse/Sultry%20Siren/F2F5889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.2,62.5,25,12.5,3,0.833,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=F2F5889F-6BCC-EE11-8DC2-E8D8D1C4DF34
467,832463,1345363,B9C8A49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sun 'N' Sand,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,29,55.17,13.79,31.03,1.636,0.586,North Bloodstock,121,102,2,16,https://stallionmatch.com/race-horse/Sun%20'N'%20Sand/B9C8A49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,23.9,75,8.33,16.67,3.8,1.042,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=B9C8A49F-6BCC-EE11-8DC2-E8D8D1C4DF34
468,832464,1032940,3E64859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sunbeam Legend,Mare,2020,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,50.8,81.25,12.5,6.25,7,1.188,Bell View Park Stud,0,0,0,0,https://stallionmatch.com/race-horse/Sunbeam%20Legend/3E64859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,91.67,8.33,0,23,1.458,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=3E64859F-6BCC-EE11-8DC2-E8D8D1C4DF34
469,832465,1345174,FCC7A49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sunday Georgie,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,39,53.33,43.33,3.33,3,0.867,Ciaron Maher Racing,0,0,0,0,https://stallionmatch.com/race-horse/Sunday%20Georgie/FCC7A49F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.7,75,25,0,7,1.25,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=FCC7A49F-6BCC-EE11-8DC2-E8D8D1C4DF34
470,832466,1439834,F9BBAE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Super Gypsy,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,4.3,37.04,7.41,55.56,0.688,0,North Bloodstock,121,102,2,16,https://stallionmatch.com/race-horse/Super%20Gypsy/F9BBAE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,36.4,63.64,4.55,31.82,1.933,0.682,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=F9BBAE9F-6BCC-EE11-8DC2-E8D8D1C4DF34
471,832467,1438258,F7B5AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Super Smink,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,12.2,40,23.33,36.67,1.069,0.4,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/Super%20Smink/F7B5AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,63.6,65.22,13.04,21.74,2.538,0.913,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=F7B5AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34
472,832468,1629307,7274A7D4-18D6-EF11-ACD3-02C4308ABA4F,Sword Of Legacy,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,64,60,8,32,1.778,0.8,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Sword%20Of%20Legacy/7274A7D4-18D6-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,77.27,4.55,18.18,3.889,1.136,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7274A7D4-18D6-EF11-ACD3-02C4308ABA4F
473,832469,1433324,48B8AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Symphony Of Colour,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,42,37.04,25.93,37.04,1,0.259,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Symphony%20Of%20Colour/48B8AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,25.5,62.5,16.67,20.83,2.429,0.833,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=48B8AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34
474,832470,1569868,25A8B4B4-990E-EF11-8DD1-E8D8D1C4DF34,Takemine,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,66.6,40,30,30,1.222,0.4,North Bloodstock,121,102,2,16,https://stallionmatch.com/race-horse/Takemine/25A8B4B4-990E-EF11-8DD1-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,69,60.87,21.74,17.39,2.538,0.87,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=25A8B4B4-990E-EF11-8DD1-E8D8D1C4DF34
